id,productStyle,age,gender,region,node,stageNum,stageName,timestamp,type
b0d1d247-a854-4476-8f93-fefeeda828c7,style1,over-60,female,europe,1,2,Manufacturing,2017-11-12T17:27:59,ftype
5e7fb838-6061-4340-ad3e-22af7a686f62,style1,over-60,female,europe,1,2,Manufacturing,2017-11-12T18:18:23,ftype
1e44fdd7-b5e4-4729-a2ed-825dbe7825b2,style1,over-60,female,europe,1,2,Manufacturing,2017-11-12T21:45:06,btype
556caf84-a5be-4806-86d4-a844fc5c393e,style1,over-60,female,europe,2,2,Manufacturing,2017-11-12T06:56:56,etype
2f1bd99e-46ea-4431-b71d-35f205d8f75f,style1,over-60,female,europe,2,2,Manufacturing,2017-11-12T14:42:09,ctype
15d1e738-ba61-4f86-9bd5-f63528f571bf,style1,over-60,female,europe,2,2,Manufacturing,2017-11-12T16:53:14,ftype
718aeba1-5a7f-486f-b934-1b76afbefff3,style2,under-30,male,us,1,2,Manufacturing,2017-11-12T17:36:06,ctype
61b0b4a4-70fd-45b8-a719-7ebc36519e0a,style2,under-30,male,us,1,2,Manufacturing,2017-11-12T18:04:45,atype
2936fc2b-f5d2-4f40-8e55-16d157b1329a,style2,under-30,male,us,2,2,Manufacturing,2017-11-12T03:25:08,btype
2442da03-e64d-47d4-b805-bb46a88b0a2b,style2,under-30,male,us,2,2,Manufacturing,2017-11-12T07:03:55,etype
6fe2208c-ae7e-4a64-8cfe-a7e3f27fd954,style2,under-30,male,us,2,2,Manufacturing,2017-11-12T15:34:23,etype
4e3655f0-fa02-49db-ad91-e1a79adb13d4,style2,under-30,male,us,2,2,Manufacturing,2017-11-12T23:41:36,atype
e741dfeb-5dd5-4909-8291-89afdf075858,style2,under-30,male,asia,1,2,Manufacturing,2017-11-12T01:22:58,etype
bd8b3214-56a1-4dae-b7f0-dba3f304fdde,style2,under-30,male,asia,1,2,Manufacturing,2017-11-12T01:38:05,dtype
8de3e7c6-8367-4252-9d84-2cce532d887d,style2,under-30,male,asia,2,2,Manufacturing,2017-11-12T02:42:01,ftype
00b0a95b-f7d3-480e-b7a8-a007559679b8,style2,under-30,male,asia,2,2,Manufacturing,2017-11-12T12:03:29,dtype
f08eb357-0c04-47fb-8274-0bbc22b43b90,style2,under-30,male,europe,1,2,Manufacturing,2017-11-12T15:38:58,ftype
c56123c5-7215-4574-8d87-5bb8e01790a1,style2,under-30,male,europe,1,2,Manufacturing,2017-11-12T22:57:22,atype
1831551b-db2f-4b7e-a10f-d5864e44b5f9,style2,under-30,male,europe,2,2,Manufacturing,2017-11-12T02:10:07,dtype
5c5f96f0-57e9-42ca-a852-bc9472a506b8,style2,under-30,male,europe,2,2,Manufacturing,2017-11-12T10:22:13,etype
450b1bed-81d8-4971-9667-3b6516893686,style2,under-30,male,europe,2,2,Manufacturing,2017-11-12T10:46:16,ftype
236337b1-fc69-4bba-92d9-c29084d68310,style2,under-30,male,europe,2,2,Manufacturing,2017-11-12T14:33:52,ftype
0a9387c9-8d50-46bf-8179-39bb702c082f,style2,under-30,male,europe,2,2,Manufacturing,2017-11-12T16:25:49,dtype
f42640e2-f0ad-4543-834f-406ddf069b07,style2,under-30,male,europe,2,2,Manufacturing,2017-11-13T00:19:10,atype
46b9cc36-3bf0-4e8f-98f7-b3993da6ef9a,style2,under-30,female,us,1,2,Manufacturing,2017-11-12T06:27:45,ctype
4572b362-c288-4ed0-a1ae-65aeabf4dc3b,style2,under-30,female,us,1,2,Manufacturing,2017-11-12T09:50:43,ftype
0a3b0cd1-107c-46cb-976a-e42f04a8b669,style2,under-30,female,us,1,2,Manufacturing,2017-11-12T11:54:46,ctype
6856102c-fe0a-419f-8bf5-f8147b48c226,style2,under-30,female,us,1,2,Manufacturing,2017-11-12T14:17:00,dtype
31f0e64f-59a3-4695-832d-3fa483650ef6,style2,under-30,female,us,1,2,Manufacturing,2017-11-12T15:13:53,btype
4ddd0cd8-7a0d-42df-9678-59eee1770d78,style2,under-30,female,us,1,2,Manufacturing,2017-11-12T15:22:59,atype
671502b2-a015-4554-8ccd-4002bd906892,style2,under-30,female,us,2,2,Manufacturing,2017-11-12T03:05:17,ftype
77f33561-8f7e-4eba-84bd-3f7189c61fbd,style2,under-30,female,asia,1,2,Manufacturing,2017-11-12T06:54:24,dtype
9b036bd2-ceae-46bb-9d28-6d5165562442,style2,under-30,female,asia,1,2,Manufacturing,2017-11-12T15:49:13,btype
6a1e4045-de04-4145-949b-9e35e1dc3bc6,style2,under-30,female,asia,2,2,Manufacturing,2017-11-12T13:25:30,etype
775142e6-5ac8-416d-9eed-7f968bcfc865,style2,under-30,female,europe,1,2,Manufacturing,2017-11-12T08:54:29,ftype
fff689a5-e33c-4d77-8851-2e666d3d3175,style2,under-30,female,europe,1,2,Manufacturing,2017-11-12T17:56:43,ftype
89909612-35a1-43bc-ab7e-71bcfb9ada84,style2,under-30,female,europe,1,2,Manufacturing,2017-11-12T21:02:08,ftype
eca98e76-339e-4f98-9226-6421403dc9cd,style2,under-30,female,europe,1,2,Manufacturing,2017-11-13T00:38:45,dtype
d625647f-ac76-4a12-84bc-2697efe5bb18,style2,under-30,female,europe,2,2,Manufacturing,2017-11-12T18:04:20,btype
8eb38c8b-e1e7-4229-b53d-dd5befddef1a,style2,under-30,female,europe,2,2,Manufacturing,2017-11-12T21:42:29,etype
dcde33de-5c9d-4741-865c-826353ff18fd,style2,31-to-60,male,us,1,2,Manufacturing,2017-11-12T06:03:46,atype
ff749a0b-75a0-4bdc-b6e9-700995edf791,style2,31-to-60,male,us,1,2,Manufacturing,2017-11-12T09:49:14,ctype
01edf862-ddab-490f-89c9-7e045ee7e3b3,style2,31-to-60,male,us,1,2,Manufacturing,2017-11-12T14:30:12,ftype
8ebf2be0-c705-453f-8e8d-e78c82f5c3bb,style2,31-to-60,male,us,2,2,Manufacturing,2017-11-12T09:46:27,dtype
8c3b5d43-7443-4725-adf7-fd462dabcc2f,style2,31-to-60,male,us,2,2,Manufacturing,2017-11-12T17:28:36,atype
4ff2d91b-8639-474a-9ab6-8c43e90f9b42,style2,31-to-60,male,asia,1,2,Manufacturing,2017-11-12T11:44:10,etype
48375284-51c0-493f-8152-5c3cbe3beb7d,style2,31-to-60,male,asia,1,2,Manufacturing,2017-11-12T21:17:07,dtype
b9cbd11a-cbe1-48c3-9273-9df8fc97614b,style2,31-to-60,female,us,1,2,Manufacturing,2017-11-12T11:11:40,etype
bb15e780-77bd-44f1-9710-353f87b8530e,style2,31-to-60,female,us,1,2,Manufacturing,2017-11-12T20:43:37,ftype
d3f32361-33d8-4ed2-ab7b-45c3c4b9ed11,style2,31-to-60,female,us,1,2,Manufacturing,2017-11-12T21:38:39,ctype
8c1f9c38-36dc-4c5c-a18c-79f2bcd96f09,style2,31-to-60,female,us,2,2,Manufacturing,2017-11-12T06:12:17,dtype
668a9a4b-2fa6-42a2-8297-8f3d48b33506,style2,31-to-60,female,asia,1,2,Manufacturing,2017-11-12T01:27:29,dtype
31aad7e5-bb38-4756-8f87-e0b4c433c56f,style2,31-to-60,female,asia,1,2,Manufacturing,2017-11-12T18:33:17,atype
5d9c34d7-1cb6-4103-ab84-b7369f05ce33,style2,31-to-60,female,asia,2,2,Manufacturing,2017-11-12T01:04:57,atype
fe0f5769-f314-426b-85f8-0211dea71191,style2,31-to-60,female,asia,2,2,Manufacturing,2017-11-12T01:53:54,etype
66233759-a408-4d84-b2fc-37b7caa6a467,style2,31-to-60,female,asia,2,2,Manufacturing,2017-11-12T02:53:30,ftype
781d90b4-a6ed-4ffa-bc72-af7a6253f3db,style2,31-to-60,female,asia,2,2,Manufacturing,2017-11-12T06:40:55,atype
49a20132-8cc7-4ce1-8a5a-6687c0c746f6,style2,31-to-60,female,asia,2,2,Manufacturing,2017-11-12T22:09:16,btype
65e70739-5c58-4c70-9fca-126f967c2bbb,style2,31-to-60,female,europe,1,2,Manufacturing,2017-11-12T23:56:24,dtype
1dd000ae-cc07-4bc4-bb52-f742762ff6c3,style2,31-to-60,female,europe,2,2,Manufacturing,2017-11-12T09:56:50,btype
41b21ee0-98d2-481b-bf45-50c57e1fcd76,style2,31-to-60,female,europe,2,2,Manufacturing,2017-11-12T23:10:18,dtype
69637f5c-9e18-4a17-a538-1170b28e39b1,style2,over-60,male,us,1,2,Manufacturing,2017-11-12T05:57:39,etype
e17e1660-242f-47c3-8dc7-e4cf9b84bd85,style2,over-60,male,us,2,2,Manufacturing,2017-11-12T02:02:40,btype
b9c22e6d-0be9-417c-8211-32fc2c01a64b,style2,over-60,male,us,2,2,Manufacturing,2017-11-12T03:22:40,ftype
bcc64c4b-09e5-429d-a684-697da1c55621,style2,over-60,male,us,2,2,Manufacturing,2017-11-13T00:37:03,ctype
9701923a-63e5-41f1-b8d5-73c14716540f,style2,over-60,male,asia,1,2,Manufacturing,2017-11-12T11:01:09,btype
08d757bf-a797-4a89-b61a-ceeae0928b8b,style2,over-60,male,asia,1,2,Manufacturing,2017-11-13T00:05:03,atype
6627e90d-941b-406e-ba19-98cd164057ce,style2,over-60,male,asia,2,2,Manufacturing,2017-11-12T10:58:46,ctype
7a4ea08d-0196-4f0b-839d-f7f69f01d279,style2,over-60,male,asia,2,2,Manufacturing,2017-11-12T13:31:11,ftype
c5c19ac9-b33f-451b-ad5a-dcfa6e5cfe85,style2,over-60,male,asia,2,2,Manufacturing,2017-11-12T17:37:06,ftype
f2bd8d9a-ed41-4d26-be2d-af4ca33b1181,style2,over-60,male,europe,1,2,Manufacturing,2017-11-12T06:46:48,atype
03c1df7b-d165-4cdf-bfa8-2ffbb9f86ab5,style2,over-60,male,europe,1,2,Manufacturing,2017-11-12T11:43:53,ctype
0c8a105c-9cd6-4ad8-8dc3-08987a534500,style2,over-60,male,europe,1,2,Manufacturing,2017-11-12T18:46:30,btype
77f41192-9178-4ff7-9ff9-ce02ac079993,style2,over-60,male,europe,1,2,Manufacturing,2017-11-12T18:47:38,dtype
8d0f9082-7984-4406-ac68-0f701179c173,style2,over-60,male,europe,2,2,Manufacturing,2017-11-12T15:54:11,dtype
3016e37c-f31e-4f79-a4bb-84a6083238de,style2,over-60,female,us,1,2,Manufacturing,2017-11-12T06:33:43,ctype
9c75a832-6294-485f-9f11-ff9803f30e40,style2,over-60,female,us,1,2,Manufacturing,2017-11-12T10:14:08,ftype
b9c58777-7ff9-4d3c-940c-4775f5d272c1,style2,over-60,female,us,1,2,Manufacturing,2017-11-12T17:48:46,atype
d7fdac74-64d1-45c1-b933-9508faaa181d,style2,over-60,female,us,1,2,Manufacturing,2017-11-12T19:01:46,dtype
355026e4-43b4-42be-bf86-a108934dbf53,style2,over-60,female,us,1,2,Manufacturing,2017-11-12T20:30:13,ctype
92480184-048a-45fe-b37f-95c478636364,style2,over-60,female,us,2,2,Manufacturing,2017-11-12T03:44:45,btype
2d43d519-d2b3-4e61-977e-f81a3e0b1066,style2,over-60,female,us,2,2,Manufacturing,2017-11-12T14:56:46,btype
bb66cb3f-d217-4597-a45c-02b611eac7c8,style2,over-60,female,asia,1,2,Manufacturing,2017-11-12T01:21:54,dtype
8565ee7c-fc53-4aa8-940b-b6b649ce2b24,style2,over-60,female,asia,2,2,Manufacturing,2017-11-12T01:24:17,ftype
b730d5a3-6463-461e-ade8-b8b5e128cdbf,style2,over-60,female,asia,2,2,Manufacturing,2017-11-12T02:21:46,btype
52de60a6-61a3-486b-aff5-6065e908b12d,style2,over-60,female,asia,2,2,Manufacturing,2017-11-12T11:28:50,ctype
8de10c4c-26ce-4ed0-89b5-b569daffb901,style2,over-60,female,asia,2,2,Manufacturing,2017-11-12T12:17:24,ftype
5947372e-99b6-435b-9caf-58a4dfb7cd2c,style2,over-60,female,asia,2,2,Manufacturing,2017-11-12T14:23:11,btype
7849fa5a-bd23-44e9-8d09-686d02c457bd,style2,over-60,female,asia,2,2,Manufacturing,2017-11-13T00:15:21,btype
2ab521ca-5bcc-4931-af65-9eb99cb4f3fd,style2,over-60,female,europe,1,2,Manufacturing,2017-11-12T03:22:13,ftype
ab7b37a1-1d17-4d50-a1c3-446efab61bae,style2,over-60,female,europe,1,2,Manufacturing,2017-11-12T10:48:50,dtype
4e870ca7-9dac-4efb-b954-392211c61e71,style2,over-60,female,europe,1,2,Manufacturing,2017-11-12T19:29:47,ftype
8a9b4391-db55-4c3b-8675-3ffdb0da3dda,style2,over-60,female,europe,2,2,Manufacturing,2017-11-12T05:28:18,btype
1a253a2a-de4b-4cbb-9475-fc6a06755e1e,style2,over-60,female,europe,2,2,Manufacturing,2017-11-12T12:46:53,ctype
3206c204-ef5b-4b52-90c8-ddd87b27b0a4,style3,under-30,male,us,1,2,Manufacturing,2017-11-12T13:23:57,etype
bb13cafd-4063-4dc2-877b-f9df7946353e,style3,under-30,male,us,1,2,Manufacturing,2017-11-12T16:24:15,atype
00a9c860-968c-40b7-8e3f-3927fa0f0ae9,style3,under-30,male,us,2,2,Manufacturing,2017-11-12T01:49:14,btype
1c7dfc3c-a80d-45be-92f9-8759f6086287,style3,under-30,male,us,2,2,Manufacturing,2017-11-12T12:23:45,atype
7d736f79-5846-4174-b503-24901d11d537,style3,under-30,male,us,2,2,Manufacturing,2017-11-12T14:03:16,btype
5c179dcd-107f-4e90-925e-894a0ad39d3c,style3,under-30,male,us,2,2,Manufacturing,2017-11-12T14:52:13,ftype
730b5e00-8f00-4149-8aac-78b82fab305e,style3,under-30,male,asia,1,2,Manufacturing,2017-11-12T08:15:03,dtype
1a40095a-bf6a-408c-a52b-061eaffc9155,style3,under-30,male,asia,1,2,Manufacturing,2017-11-12T11:25:36,ctype
745440d9-9238-4c53-9bbb-5c8d2fda8826,style3,under-30,male,asia,1,2,Manufacturing,2017-11-12T12:07:44,ctype
8f29e4e1-d4ac-460f-9170-f6124518edbf,style3,under-30,male,asia,1,2,Manufacturing,2017-11-12T23:01:59,dtype
1626817e-d386-4c21-ab51-8e26cb926352,style3,under-30,male,asia,2,2,Manufacturing,2017-11-12T03:27:21,etype
bb360d20-47f0-4262-b7a5-71c19ccec69c,style3,under-30,male,asia,2,2,Manufacturing,2017-11-12T14:11:44,ftype
d6da7a81-2d94-434f-a448-673501b6a65b,style3,under-30,male,asia,2,2,Manufacturing,2017-11-12T18:24:24,ctype
56a85c54-98f4-4afc-9b71-88b5d4193d55,style3,under-30,male,asia,2,2,Manufacturing,2017-11-12T21:00:22,atype
16e8e158-7f4f-4934-80a9-bbce86b778c5,style3,under-30,male,europe,1,2,Manufacturing,2017-11-12T22:29:16,dtype
af708b9d-aa84-4fa6-9e0d-799d981717c2,style3,under-30,male,europe,1,2,Manufacturing,2017-11-12T23:35:08,atype
5c534b52-983e-49cd-a794-ac58ba663ed1,style3,under-30,female,us,1,2,Manufacturing,2017-11-12T13:34:03,dtype
46b5615c-c3ad-49a4-a99a-b6c1f68c6758,style3,under-30,female,us,1,2,Manufacturing,2017-11-12T19:31:52,ctype
16cf21f1-d5f5-4181-9210-26e6f9716999,style3,under-30,female,us,1,2,Manufacturing,2017-11-12T21:35:44,dtype
0c0af1f6-bc7f-4375-ab14-5dc17505f185,style3,under-30,female,us,2,2,Manufacturing,2017-11-12T04:00:23,ftype
38c95b78-2e45-4d49-8d28-da6a6d89d44f,style3,under-30,female,us,2,2,Manufacturing,2017-11-12T08:40:18,btype
a98e0617-aae8-4a61-8d87-8c034949bc32,style3,under-30,female,us,2,2,Manufacturing,2017-11-12T15:16:53,dtype
003de259-b70b-4c6e-a1e3-5ae9a935235b,style3,under-30,female,asia,1,2,Manufacturing,2017-11-12T03:13:54,btype
c8c6c6e5-29dd-437e-9c12-8777e7f21db4,style3,under-30,female,asia,1,2,Manufacturing,2017-11-12T03:17:08,dtype
60fb8ca4-f1c6-45af-8a01-8dbceaa016ab,style3,under-30,female,asia,1,2,Manufacturing,2017-11-13T00:58:14,etype
070ed9f7-d768-405e-91d5-b44719d95f31,style3,under-30,female,asia,2,2,Manufacturing,2017-11-12T01:49:12,etype
a0fd5bde-948c-4ba6-805f-cd7f5ca278f4,style3,under-30,female,asia,2,2,Manufacturing,2017-11-12T23:04:23,ftype
b6c1aca2-d7eb-4e4c-9451-b4feac01f993,style3,under-30,female,asia,2,2,Manufacturing,2017-11-12T23:16:02,btype
d654fdc2-2aba-4db0-8216-c19d7ecf46f6,style3,under-30,female,europe,1,2,Manufacturing,2017-11-12T05:58:12,ftype
1de6c23a-aff6-45b4-9de8-dce65723235f,style3,under-30,female,europe,1,2,Manufacturing,2017-11-12T09:27:24,ftype
ecb19509-1536-4ea7-b807-02e69375f69a,style3,under-30,female,europe,2,2,Manufacturing,2017-11-12T12:04:26,btype
3b59b0a4-948a-4025-9b36-cd7d4618a6ce,style3,31-to-60,male,us,1,2,Manufacturing,2017-11-12T09:41:06,ctype
27827aa8-74db-43eb-81c1-5ca1dbc10957,style3,31-to-60,male,us,1,2,Manufacturing,2017-11-12T14:41:37,dtype
f6c1c55f-9903-400c-b86e-9f82c7637a59,style3,31-to-60,male,us,1,2,Manufacturing,2017-11-12T15:34:38,atype
2b0df5fd-86f7-45e3-9915-ee9ec1043e86,style3,31-to-60,male,us,2,2,Manufacturing,2017-11-12T02:28:31,btype
ea23ffa0-2f1b-43fa-97eb-b0a6b436e00d,style3,31-to-60,male,us,2,2,Manufacturing,2017-11-12T03:52:11,etype
c2a58442-a4f2-4067-9268-145b00b91f1f,style3,31-to-60,male,asia,1,2,Manufacturing,2017-11-12T14:17:40,etype
dedd63f5-0d1b-4828-bc1f-72b524a7e101,style3,31-to-60,male,asia,1,2,Manufacturing,2017-11-12T17:26:08,ctype
edcb4459-4031-4479-9093-72a84a64c484,style3,31-to-60,male,asia,2,2,Manufacturing,2017-11-12T12:17:19,ftype
26f299e5-e692-4ae7-9a23-725745ccb725,style3,31-to-60,male,asia,2,2,Manufacturing,2017-11-12T12:51:46,btype
316684a4-8740-47a7-9246-802c8093bd5d,style3,31-to-60,male,europe,1,2,Manufacturing,2017-11-12T10:40:10,atype
77d7f6a9-6358-4732-8e36-2e268d6d3016,style3,31-to-60,male,europe,1,2,Manufacturing,2017-11-12T10:53:42,dtype
d83b09d8-b59a-4fb8-a55a-455a860a2c09,style3,31-to-60,male,europe,1,2,Manufacturing,2017-11-12T11:55:23,ctype
d1fdc12d-c15a-4147-839b-aa00ba2a27f2,style3,31-to-60,male,europe,1,2,Manufacturing,2017-11-12T21:07:10,ctype
13e3725f-ac62-4fba-b981-edf1cee9e695,style3,31-to-60,male,europe,2,2,Manufacturing,2017-11-12T13:42:50,ftype
4fcef48e-a3e0-4672-832a-d5e0204b856e,style3,31-to-60,female,us,1,2,Manufacturing,2017-11-12T03:03:51,atype
6459b4ec-e455-4194-b838-75a887212f23,style3,31-to-60,female,us,1,2,Manufacturing,2017-11-12T09:39:44,dtype
1f920699-049f-4d45-abb9-b9dce80c9de5,style3,31-to-60,female,us,2,2,Manufacturing,2017-11-12T08:19:57,ctype
d8a5dbc1-3121-4a57-983a-e0145299f678,style3,31-to-60,female,europe,1,2,Manufacturing,2017-11-12T08:11:24,atype
5568cc9d-4870-42a9-b485-91349f7c97c9,style3,31-to-60,female,europe,1,2,Manufacturing,2017-11-12T09:49:14,btype
26db8386-59e7-4b78-a176-343ab16f32f3,style3,31-to-60,female,europe,1,2,Manufacturing,2017-11-12T13:42:32,dtype
b80014ea-c908-44b5-88a6-b9fa66c8e2b3,style3,31-to-60,female,europe,1,2,Manufacturing,2017-11-12T18:14:43,ctype
bb78c6f6-a020-41a3-84be-c1f8c06ae511,style3,31-to-60,female,europe,2,2,Manufacturing,2017-11-12T17:22:34,dtype
2d42060e-4f79-4062-aa14-5bcd270941fb,style3,over-60,male,us,1,2,Manufacturing,2017-11-12T08:15:20,etype
174037cb-395e-47b3-8126-943c6acac7ba,style3,over-60,male,us,1,2,Manufacturing,2017-11-12T17:22:46,atype
a8d2a5a0-2a43-4032-97db-04007791a40a,style3,over-60,male,us,2,2,Manufacturing,2017-11-12T08:22:35,btype
103a08c9-2c2a-43ac-aa7a-f7c74a8fad4f,style3,over-60,male,us,2,2,Manufacturing,2017-11-12T14:21:05,dtype
d14685ce-7472-4da9-85fe-f43032f854a4,style3,over-60,male,us,2,2,Manufacturing,2017-11-12T18:33:49,etype
09f35327-f26b-40c3-ab0e-1bdebac8c871,style3,over-60,male,us,2,2,Manufacturing,2017-11-12T20:45:18,dtype
c2f07ac1-2cb1-47c0-9982-5ba3e8c6bb25,style3,over-60,male,us,2,2,Manufacturing,2017-11-13T00:48:14,etype
86f854cf-0e1e-4742-b6b3-a0b8e2b8d3c9,style3,over-60,male,asia,1,2,Manufacturing,2017-11-12T07:26:09,dtype
e0ed274d-7f17-4b94-8c65-9073e924f17f,style3,over-60,male,asia,2,2,Manufacturing,2017-11-12T02:58:25,etype
a55faa3f-b6e5-445a-a37a-5930c8471766,style3,over-60,male,asia,2,2,Manufacturing,2017-11-12T08:23:02,etype
1cb500b1-90f5-4c34-9e26-64107c7e35d7,style3,over-60,male,asia,2,2,Manufacturing,2017-11-12T11:31:07,ctype
8327260a-5f1e-4a76-9d57-482ea826a3c1,style3,over-60,male,asia,2,2,Manufacturing,2017-11-12T21:00:12,btype
761d13b2-3f23-4d23-8463-94c814f575e0,style3,over-60,male,asia,2,2,Manufacturing,2017-11-13T00:57:06,ctype
e4712ab0-942d-454e-98e7-4fd79c61b2ca,style3,over-60,male,europe,1,2,Manufacturing,2017-11-12T04:47:50,ftype
c91a9ee1-fe46-4b6d-a9b2-030c87835cbf,style3,over-60,male,europe,1,2,Manufacturing,2017-11-12T23:16:33,etype
430a5652-48a7-4c41-8093-8f515b735156,style3,over-60,female,us,1,2,Manufacturing,2017-11-12T01:29:07,dtype
e3bdf62a-9a77-410c-b314-475ff3d68063,style3,over-60,female,us,1,2,Manufacturing,2017-11-12T10:27:12,ftype
64924cc5-c0de-47bb-8f08-97352fcf6d0d,style3,over-60,female,us,1,2,Manufacturing,2017-11-12T11:02:35,ctype
70cb5a17-74a1-4493-930e-6be917280515,style3,over-60,female,us,1,2,Manufacturing,2017-11-12T17:25:50,dtype
2a5eca50-e5b4-4839-8a36-93f84f30b28f,style3,over-60,female,us,2,2,Manufacturing,2017-11-12T13:00:55,btype
0c146137-b988-49ab-857f-0c0432e0f789,style3,over-60,female,us,2,2,Manufacturing,2017-11-12T15:32:24,dtype
e35b65bf-fbfb-4302-bc9f-a9cdc9472fbd,style3,over-60,female,asia,1,2,Manufacturing,2017-11-12T01:51:24,atype
43ff7818-0bd4-402b-9094-b781b03999eb,style3,over-60,female,asia,1,2,Manufacturing,2017-11-12T13:14:02,dtype
c786e3b9-0315-45c7-ad95-6ec14716d8b7,style3,over-60,female,asia,1,2,Manufacturing,2017-11-12T13:25:43,etype
fab80053-7557-4e21-9d35-52ff2192e985,style3,over-60,female,asia,1,2,Manufacturing,2017-11-12T23:02:58,etype
2bde7697-31cb-48e8-82eb-636638117ed7,style3,over-60,female,asia,2,2,Manufacturing,2017-11-12T09:29:39,btype
52117c3c-847e-47fd-847d-71fbd9a0c284,style3,over-60,female,asia,2,2,Manufacturing,2017-11-12T21:34:31,etype
bd25a5e3-b554-47ae-ad5a-c0de0d79d0aa,style3,over-60,female,europe,1,2,Manufacturing,2017-11-12T16:10:46,ctype
250767c4-bec8-4a46-b497-5167f65510ed,style3,over-60,female,europe,1,2,Manufacturing,2017-11-12T17:55:32,atype
a0d121ff-a2be-4250-a1d4-7ec37ab21207,style3,over-60,female,europe,1,2,Manufacturing,2017-11-12T22:24:06,atype
5efd88e7-edb8-4840-888f-1081e6dad863,style3,over-60,female,europe,2,2,Manufacturing,2017-11-12T05:34:40,btype
6d44ef7a-2969-4713-a6de-6e4f7182dd93,style3,over-60,female,europe,2,2,Manufacturing,2017-11-12T15:28:18,ftype
170cd7e1-e926-4c52-b0b6-1b9700888978,style4,under-30,male,us,1,2,Manufacturing,2017-11-12T10:51:24,atype
a7272b4e-0d52-4a69-916c-6f886ec2f921,style4,under-30,male,asia,1,2,Manufacturing,2017-11-12T02:30:29,ftype
52a13e1d-206e-43d8-83b6-ef8111fe2fce,style4,under-30,male,asia,2,2,Manufacturing,2017-11-12T11:14:30,atype
64bb8af5-ad09-4db0-86f8-ec6e71ec2aa3,style4,under-30,male,europe,1,2,Manufacturing,2017-11-12T01:42:32,ftype
67ae4461-d6c4-47cb-ad06-570a2b2bb42a,style4,under-30,male,europe,1,2,Manufacturing,2017-11-12T12:10:39,atype
7d3a3544-2a8f-4114-bf43-54c3ed0c5a6a,style4,under-30,male,europe,1,2,Manufacturing,2017-11-12T16:29:27,dtype
5339a5a2-f4ec-4cec-b8e3-b77d8a627ec8,style4,under-30,male,europe,1,2,Manufacturing,2017-11-12T17:12:02,ftype
23c234d6-fd77-424f-9f2d-4e3f2e5b21ba,style4,under-30,male,europe,2,2,Manufacturing,2017-11-12T10:17:09,ctype
500c655b-6c93-4437-8ced-3f1a2f05cafe,style4,under-30,male,europe,2,2,Manufacturing,2017-11-12T16:47:50,ftype
e71ccf25-b69b-46f4-8fa4-a40645ce7053,style4,under-30,male,europe,2,2,Manufacturing,2017-11-12T22:48:17,atype
b5501f5b-0cd9-461f-a9c4-2932821b601d,style4,under-30,female,us,1,2,Manufacturing,2017-11-12T03:06:47,ftype
86807d51-cf7e-44a1-9540-d26e96f43d46,style4,under-30,female,us,1,2,Manufacturing,2017-11-12T16:36:53,ctype
d5a95687-b052-4b10-9feb-61d2ca45d2aa,style4,under-30,female,us,1,2,Manufacturing,2017-11-12T18:02:34,dtype
47425eaf-1031-411d-90cf-c0288afccaa7,style4,under-30,female,us,1,2,Manufacturing,2017-11-12T19:18:10,ftype
480e1c09-91bb-447a-b319-94bb94fbaaef,style4,under-30,female,us,1,2,Manufacturing,2017-11-13T00:31:55,etype
bd02fe47-0344-4cf8-b89a-70f4272e9a63,style4,under-30,female,us,2,2,Manufacturing,2017-11-12T01:12:04,ftype
cdf1140c-8bf5-445d-86a6-3d385f96761d,style4,under-30,female,us,2,2,Manufacturing,2017-11-12T16:54:37,dtype
7d9af69f-8ca5-46be-9773-1b850f473166,style4,under-30,female,asia,2,2,Manufacturing,2017-11-12T03:52:27,btype
cf659c29-6bfa-41b9-a82d-e312a28b9619,style4,under-30,female,asia,2,2,Manufacturing,2017-11-12T19:43:25,ftype
1a17748b-fb96-4d2c-b1c1-01583128dfa9,style4,under-30,female,asia,2,2,Manufacturing,2017-11-13T00:03:45,atype
05422b21-25f9-40ca-a119-4ceaba62d8b1,style4,under-30,female,europe,2,2,Manufacturing,2017-11-12T01:12:45,etype
ebf49beb-2965-4b8d-b776-f1b5023c3fcd,style4,under-30,female,europe,2,2,Manufacturing,2017-11-12T23:01:50,btype
f99b9799-939e-4b1f-9dd0-b9330d6475a5,style4,31-to-60,male,us,1,2,Manufacturing,2017-11-12T07:00:40,ftype
ee6dbf5e-4499-44d9-83b3-b66533660971,style4,31-to-60,male,us,1,2,Manufacturing,2017-11-12T11:50:32,ctype
494e628f-61a8-4ca7-9067-916746d6f90a,style4,31-to-60,male,us,1,2,Manufacturing,2017-11-13T00:32:30,btype
1438e9b8-bfe6-4c5b-acd4-e5fe72e50ae3,style4,31-to-60,male,asia,1,2,Manufacturing,2017-11-12T04:01:58,dtype
61946eda-5092-452f-bb99-2b6fc64e20fc,style4,31-to-60,male,asia,1,2,Manufacturing,2017-11-12T12:22:50,btype
b7361e54-399b-4f5a-a8c3-5b70f5cf4faa,style4,31-to-60,male,asia,2,2,Manufacturing,2017-11-12T12:42:10,dtype
f339bdd2-1682-4ee5-a012-7df0e90209a2,style4,31-to-60,male,asia,2,2,Manufacturing,2017-11-12T20:42:31,dtype
925ef6d0-e18c-4a5a-8ff6-8822aaafa41c,style4,31-to-60,male,asia,2,2,Manufacturing,2017-11-12T21:57:08,atype
